work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,Software Engineer,Full Time,Data Engineer,135000,USD,135000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,100000,USD,100000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,50000,GBP,61566,Great Britain ,100,Great Britain ,M
2022,Software Engineer,Full Time,Data Engineer,35000,GBP,43096,Great Britain ,100,Great Britain ,M
2022,Management Information,Full Time,Data Engineer,175000,USD,175000,United States,100,United States,M
2022,Management Information,Full Time,Data Engineer,135000,USD,135000,United States,100,United States,M
2022,EN,Full Time,Data Scientist,80000,USD,80000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,231250,USD,231250,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,138750,USD,138750,United States,100,United States,M
2022,Software Engineer,Full Time,Analytics Engineer,193750,USD,193750,United States,100,United States,M
2022,Software Engineer,Full Time,Analytics Engineer,116250,USD,116250,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,231250,USD,231250,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,138750,USD,138750,United States,100,United States,M
2022,Software Engineer,Full Time,Analytics Engineer,231250,USD,231250,United States,100,United States,M
2022,Software Engineer,Full Time,Analytics Engineer,138750,USD,138750,United States,100,United States,M
2022,Software Engineer,Full Time,Analytics Engineer,231250,USD,231250,United States,100,United States,M
2022,Software Engineer,Full Time,Analytics Engineer,138750,USD,138750,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,193750,USD,193750,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,116250,USD,116250,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,208000,USD,208000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,127000,USD,127000,United States,100,United States,M
2022,Software Engineer,Full Time,Research Scientist,300000,USD,300000,United States,100,United States,M
2022,Software Engineer,Full Time,Research Scientist,196000,USD,196000,United States,100,United States,M
2022,Software Engineer,Full Time,Machine Learning Engineer,204500,USD,204500,United States,0,United States,M
2022,Software Engineer,Full Time,Machine Learning Engineer,142200,USD,142200,United States,0,United States,M
2021,Management Information,FL,Autonomous Vehicle Technician,45555,USD,45555,American Samoa,50,BS,M
2022,Software Engineer,Full Time,Data Engineer,185900,USD,185900,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,129300,USD,129300,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,45000,EUR,47280,ES,0,ES,M
2022,Software Engineer,Full Time,Data Scientist,36000,EUR,37824,ES,0,ES,M
2022,Software Engineer,Full Time,Machine Learning Engineer,204500,USD,204500,United States,0,United States,M
2022,Software Engineer,Full Time,Machine Learning Engineer,142200,USD,142200,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,205000,USD,205000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,185000,USD,185000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,185900,USD,185900,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,129300,USD,129300,United States,0,United States,M
2022,Software Engineer,Full Time,Machine Learning Engineer,247500,USD,247500,United States,0,United States,M
2022,Software Engineer,Full Time,Machine Learning Engineer,172200,USD,172200,United States,0,United States,M
2022,EN,Full Time,Data Engineer,160000,USD,160000,United States,0,United States,M
2022,EN,Full Time,Data Engineer,135000,USD,135000,United States,0,United States,M
2022,Management Information,Full Time,Data Analyst,150000,USD,150000,United States,0,United States,M
2022,Management Information,Full Time,Data Analyst,100000,USD,100000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Analyst,110000,USD,110000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Analyst,95000,USD,95000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,185900,USD,185900,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,129300,USD,129300,United States,0,United States,M
2022,Software Engineer,Full Time,Applied Scientist,205000,USD,205000,United States,100,United States,M
2022,Software Engineer,Full Time,Applied Scientist,184000,USD,184000,United States,100,United States,M
2022,EN,Full Time,Data Scientist,6600000,HUF,17684,HU,100,HU,M
2022,Software Engineer,Full Time,Data Science Tech Lead,375000,USD,375000,United States,50,United States,L
2022,Software Engineer,Full Time,Data Engineer,191200,USD,191200,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,130000,USD,130000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,225000,USD,225000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,156400,USD,156400,United States,0,United States,M
2022,Software Engineer,Full Time,Data Analyst,169000,USD,169000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Analyst,110600,USD,110600,United States,0,United States,M
2022,Software Engineer,Full Time,Machine Learning Engineer,204500,USD,204500,United States,0,United States,M
2022,Software Engineer,Full Time,Machine Learning Engineer,142200,USD,142200,United States,0,United States,M
2022,Management Information,Full Time,Machine Learning Engineer,85000,GBP,104663,Great Britain ,0,Great Britain ,M
2022,Management Information,Full Time,Machine Learning Engineer,65000,GBP,80036,Great Britain ,0,Great Britain ,M
2022,Software Engineer,Full Time,Data Scientist,185900,USD,185900,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,129300,USD,129300,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,140700,USD,140700,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,93800,USD,93800,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,350000,USD,350000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,135000,USD,135000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,115934,USD,115934,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,81666,USD,81666,United States,100,United States,M
2022,EN,Part Time,BI Analyst,12000,USD,12000,MX,100,United States,L
2022,Management Information,Full Time,Machine Learning Engineer,100000,CHF,104697,CH,100,CH,L
2022,EN,Full Time,Machine Learning Developer,33000,USD,33000,IT,100,DE,S
2022,EN,Full Time,Machine Learning Scientist,33000,EUR,34672,IT,100,DE,S
2022,Software Engineer,Full Time,Machine Learning Engineer,201000,USD,201000,United States,0,United States,M
2022,Software Engineer,Full Time,Machine Learning Engineer,119000,USD,119000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,175000,USD,175000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,150000,USD,150000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,154560,USD,154560,United States,0,United States,M
2022,Software Engineer,Full Time,Data Analyst,123648,USD,123648,United States,0,United States,M
2022,Software Engineer,Full Time,Data Analyst,130000,USD,130000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Analyst,100000,USD,100000,United States,0,United States,M
2022,Management Information,Full Time,Data Engineer,170000,USD,170000,United States,0,United States,M
2022,Management Information,Full Time,Data Engineer,145000,USD,145000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,135000,USD,135000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,100000,USD,100000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,247500,USD,247500,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,172200,USD,172200,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,177500,USD,177500,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,134000,USD,134000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,185900,USD,185900,United States,0,United States,M
2022,Software Engineer,Full Time,Data Scientist,129300,USD,129300,United States,0,United States,M
2022,Software Engineer,Full Time,Data Architect,192564,USD,192564,United States,100,United States,M
2022,Software Engineer,Full Time,Data Architect,144854,USD,144854,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,130000,USD,130000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Analyst,105000,USD,105000,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,179305,USD,179305,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,142127,USD,142127,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,315000,USD,315000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,225000,USD,225000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,243900,USD,243900,United States,100,United States,M
2022,Software Engineer,Full Time,Data Scientist,156600,USD,156600,United States,100,United States,M
2022,Management Information,Full Time,Data Analyst,206000,USD,206000,United States,0,United States,M
2022,Management Information,Full Time,Data Analyst,160000,USD,160000,United States,0,United States,M
2022,Management Information,Full Time,Data Analyst,109000,USD,109000,United States,0,United States,M
2022,Management Information,Full Time,Data Analyst,79000,USD,79000,United States,0,United States,M
2022,Management Information,Full Time,Data Analyst,160000,USD,160000,United States,0,United States,M
2022,Management Information,Full Time,Data Analyst,109000,USD,109000,United States,0,United States,M
2022,Management Information,Full Time,Data Scientist Lead,85000,EUR,89306,AT,50,AT,L
2022,Software Engineer,Full Time,Data Engineer,182500,USD,182500,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,128500,USD,128500,United States,100,United States,M
2022,Management Information,Full Time,Data Engineer,160000,USD,160000,United States,100,United States,M
2022,Management Information,Full Time,Data Engineer,90000,USD,90000,United States,100,United States,M
2022,EN,Full Time,Data Manager,77300,USD,77300,United States,100,United States,M
2022,EN,Full Time,Data Manager,45600,USD,45600,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,127000,USD,127000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Analyst,110000,USD,110000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Architect,210000,USD,210000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Architect,136000,USD,136000,United States,100,United States,M
2022,Software Engineer,Full Time,Cloud Data Engineer,12000,EUR,12608,SK,100,SK,S
2022,Software Engineer,Full Time,Data Engineer,170000,USD,170000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,140000,USD,140000,United States,100,United States,M
2022,Software Engineer,Full Time,Data Engineer,247500,USD,247500,United States,0,United States,M
2022,Software Engineer,Full Time,Data Engineer,172200,USD,172200,United States,0,United States,M
